,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Continents,Currency_Type,Type of Coffee,Jan-79,Feb-79,Mar-79,Apr-79,May-79,Jun-79,Jul-79,Aug-79,Sep-79,Oct-79,Nov-79,Dec-79,Jan-80,Feb-80,Mar-80,Apr-80,May-80,Jun-80,Jul-80,Aug-80,Sep-80,Oct-80,Nov-80,Dec-80,Jan-81,Feb-81,Mar-81,Apr-81,May-81,Jun-81,Jul-81,Aug-81,Sep-81,Oct-81,Nov-81,Dec-81,Jan-82,Feb-82,Mar-82,Apr-82,May-82,Jun-82,Jul-82,Aug-82,Sep-82,Oct-82,Nov-82,Dec-82
Ethiopia,Africa,(ETB/17kg : G),Arabica,48.42,44.88,40.68,41.46,42.82,57.46,53.55,48.08,49.83,54.57,58.72,54.89,50.98,50.32,49.11,49.01,49.37,45.29,41.21,42.36,42.88,39.60,42.50,42.14,41.30,38.20,35.43,34.39,33.54,33.66,36.26,43.16,42.76,54.11,57.00,58.95,62.82,57.60,52.05,52.91,51.29,54.64,56.19,56.13,54.40,58.31,56.30,40.02
Gabon,Africa,(XAF/kg : D),Robusta,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,160.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,200.00,200.00,200.00
Ghana,Africa,(GHC/60kg : G),Robusta,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,210.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00
Guinea,Africa,(GNF/kg : G),Robusta,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,41.00,49.00,49.00,49.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00
Kenya,Africa,(KES/50kg : G),Arabica,"1,330.00","1,330.00","1,330.00","1,330.00","1,330.00","1,330.00","1,330.00","1,330.00","1,330.00","1,241.00","1,241.00","1,241.00","1,241.00","1,241.00","1,241.00","1,241.00","1,241.00","1,241.00","1,241.00","1,241.00","1,241.00","1,066.00","1,066.00","1,066.00","1,066.00","1,066.00","1,066.00","1,066.00","1,066.00","1,066.00","1,066.00","1,066.00","1,066.00","1,390.00","1,390.00","1,390.00","1,390.00","1,390.00","1,390.00","1,390.00","1,390.00","1,390.00","1,390.00","1,390.00","1,390.00","1,744.00","1,744.00","1,744.00"
Liberia,Africa,(LRD/),Robusta,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00,78.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,80.00,45.00,49.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00,55.00
Madagascar,Africa,(MGF/kg : G),Robusta,180.00,180.00,180.00,185.00,185.00,185.00,185.00,185.00,185.00,185.00,185.00,185.00,185.00,185.00,185.00,220.00,220.00,220.00,220.00,220.00,220.00,220.00,220.00,220.00,220.00,220.00,220.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,250.00,260.00,260.00,260.00,260.00,260.00,260.00,260.00,260.00,260.00
Nigeria,Africa,(NGN/m Ton : G),Robusta,949.96,949.96,949.96,949.96,949.96,949.96,949.96,949.96,949.96,949.96,949.96,949.96,949.96,949.96,949.96,949.96,949.96,949.96,949.96,949.96,949.96,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,998.02,"1,154.99","1,154.99","1,154.99"
Rwanda,Africa,(RWF/kg : P),Arabica,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,126.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00
Sierra Leone,Africa,(SLL/L Ton : G),Robusta,"1,702.18","1,747.20","1,747.20","1,747.20","1,747.20","1,747.20","1,747.20","1,747.20","1,747.20","1,747.20","1,747.20","1,747.20","1,747.20","1,859.20","1,859.20","2,016.22","2,016.22","2,016.22","2,016.22","2,016.22","2,016.22","2,016.22","2,016.22","2,016.22","2,016.22","1,888.10","1,792.00","1,613.02","1,613.02","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00","1,344.00"
Tanzania,Africa,(TZS/kg : P),Arabica,11.38,11.38,11.38,11.38,11.38,11.38,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,14.25,15.50,15.50,15.50,15.50,15.50,15.50,15.50,15.50,15.50,15.50,15.50,15.50,18.62,18.62,18.62,18.62,18.62,18.62,18.62,18.62,18.62,18.62,18.62,18.62,19.37,19.37,19.37,19.37,19.37,19.37
Togo,Africa,(XAF/kg : G),Robusta,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,235.00,235.00,235.00
Uganda,Africa,(UGS/kg : G),Arabica,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,3.65,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,6.30,17.30,17.30,17.30,17.30,17.30,17.30,17.30,17.30,17.30,17.30,17.30,17.30,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,30.20,43.00,43.00,43.00
Uganda,Africa,(UGS/kg : G),Robusta,3.50,3.50,3.50,3.50,3.50,3.50,6.80,7.15,7.15,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,20.00,20.00,20.00,20.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,35.00,47.00,50.00,50.00,50.00,50.00,50.00,50.00
Zambia,Africa,(ZMK/kg : G),Arabica,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08
Zimbabwe,Africa,(ZWD/m Ton : G),Arabica,"1,500.01","1,500.01","1,500.01","2,800.06","2,800.06","2,800.06","2,800.06","2,800.06","2,800.06","2,800.06","2,800.06","2,800.06","2,800.06","2,800.06","2,800.06","2,809.98","2,809.98","2,809.98","2,809.98","2,809.98","2,809.98","2,809.98","2,809.98","2,809.98","2,809.98","2,809.98","2,809.98","1,524.04","1,524.04","1,524.04","1,524.04","1,524.04","1,524.04","1,524.04","1,524.04","1,524.04","1,524.04","1,524.04","1,524.04","1,647.06","1,647.06","1,647.06","1,647.06","1,647.06","1,647.06","1,647.06","1,647.06","1,647.06"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,Asia & Oceania,(INR/50kg : G),Arabica,803.20,803.20,803.20,803.20,803.20,803.20,803.20,803.20,803.20,887.00,887.00,887.00,887.00,887.00,887.00,887.00,887.00,887.00,887.00,887.00,887.00,786.70,786.70,786.70,786.70,786.70,786.70,786.70,786.70,786.70,786.70,786.70,786.70,853.40,853.40,853.40,853.40,853.40,853.40,853.40,853.40,853.40,853.40,853.40,853.40,767.80,767.80,767.80
Indonesia,Asia & Oceania,(IDR/kg : G),Robusta,859.00,830.00,"1,000.00","1,000.00","1,026.00","1,232.00","1,200.00",973.00,"1,044.00",972.00,"1,036.00","1,078.00","1,017.00","1,015.00","1,016.00","1,050.00","1,098.00","1,009.00",900.00,850.00,850.00,845.00,760.00,767.00,796.00,731.00,662.00,614.00,519.00,400.00,438.00,480.00,480.00,566.00,629.00,633.00,628.00,639.00,636.00,616.00,575.00,595.00,534.00,534.00,526.00,664.00,791.00,756.00
Papua New Guinea,Asia & Oceania,(PGK/kg : G),Arabica,1.28,1.25,1.31,1.40,1.47,1.62,1.75,1.66,1.77,1.81,1.78,1.78,1.64,1.63,1.72,1.73,1.67,1.72,1.48,1.29,1.08,1.11,0.96,0.92,0.92,0.97,0.92,1.10,1.12,1.00,0.85,0.88,0.89,0.97,1.07,1.13,1.06,1.12,1.16,1.11,1.08,1.05,1.04,1.04,1.04,1.05,1.04,1.06
Philippines,Asia & Oceania,(PHP/kg : G),Robusta,14.44,14.51,16.01,15.98,15.65,17.01,16.64,17.11,17.32,17.43,17.94,20.00,19.90,19.89,20.21,20.21,19.36,19.59,19.06,18.89,16.27,14.68,15.37,14.98,14.26,14.48,13.31,13.10,14.13,13.75,13.37,13.92,11.20,11.62,13.27,13.44,12.61,12.78,13.15,12.54,12.78,13.04,13.62,12.90,14.38,14.60,14.77,15.74
Thailand,Asia & Oceania,(THB/kg : G),Robusta,44.31,44.31,44.31,46.39,46.39,46.39,61.83,61.83,61.83,58.50,58.50,58.50,57.50,62.00,56.50,47.58,50.00,43.00,43.00,49.00,55.60,50.50,46.50,38.75,38.00,36.44,29.00,36.50,37.05,37.00,35.00,34.00,37.25,37.50,37.50,39.00,39.00,35.00,33.50,32.00,31.00,27.00,27.00,27.95,26.88,27.00,27.00,23.25
Viet Nam,Asia & Oceania,(VND/kg : G),Robusta,,,,,,,,,,,,,,,,,,,,,,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,1.60,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,5.80,5.80,5.80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Costa Rica,Central America & Mexico,(CRC/SQ : G),Arabica,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,750.00,953.00,953.00,953.00,953.00,953.00,953.00,953.00,953.00,953.00,953.00,953.00,953.00,"1,330.00","1,330.00","1,330.00","1,330.00","1,330.00","1,330.00","1,330.00","1,330.00","1,330.00","1,330.00","1,330.00","1,330.00","2,449.00","2,449.00","2,449.00","2,449.00","2,449.00","2,449.00","2,449.00","2,449.00","2,449.00","2,449.00","2,449.00","2,449.00","2,285.00","2,285.00","2,285.00"
Cuba,Central America & Mexico,(CUP/28lb : F),Arabica,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,4.20,5.25,5.25,5.25,5.25,5.25,5.25
Dominican Republic,Central America & Mexico,(DOP/SQ : G),Arabica,96.60,91.49,97.61,106.03,112.42,136.02,143.84,149.36,156.08,155.11,154.56,151.89,130.55,126.73,135.10,136.02,144.30,137.68,116.15,103.64,92.14,93.47,78.29,83.72,92.60,85.15,87.68,90.02,85.56,62.24,73.32,79.30,80.77,99.31,109.20,107.09,104.24,118.63,105.20,100.09,101.43,102.25,97.01,95.50,103.08,104.93,90.90,85.42
El Salvador,Central America & Mexico,(CES/SQ : G),Arabica,172.10,161.90,173.20,188.20,210.60,277.40,302.40,290.00,290.00,291.00,291.00,285.00,258.00,206.00,220.00,235.99,237.00,227.40,204.10,204.10,204.10,133.70,128.40,123.30,123.30,123.30,123.30,123.30,123.30,123.30,123.30,143.70,153.00,157.00,172.00,172.00,172.00,180.70,188.00,188.00,182.00,176.00,173.00,173.00,171.60,176.90,180.40,167.00
Guatemala,Central America & Mexico,(GTQ/SQ : G),Arabica,80.50,79.50,77.10,80.30,82.70,91.90,98.10,97.10,76.80,102.80,110.90,113.80,102.40,116.20,102.30,108.50,112.00,115.30,112.50,95.60,83.60,81.20,85.20,79.80,85.20,88.00,83.00,84.30,83.50,86.00,78.60,78.20,69.00,73.10,95.10,95.40,99.80,101.50,89.50,76.10,80.50,84.80,73.00,82.60,85.00,98.10,96.60,94.60
Haiti,Central America & Mexico,(HTG/kg : G),Arabica,7.12,6.52,7.60,7.14,8.50,8.76,8.84,9.02,9.50,9.67,11.24,10.14,9.59,7.80,9.00,9.52,9.40,9.10,8.96,6.10,5.02,6.55,4.55,5.15,6.25,6.50,6.50,6.45,6.40,5.19,4.11,4.77,5.06,5.68,6.23,6.51,6.67,7.02,6.86,6.49,6.47,5.17,5.72,4.91,5.43,5.92,6.05,6.14
Honduras,Central America & Mexico,(HNL/SQ : G),Arabica,166.40,158.70,168.50,182.30,203.50,224.51,236.90,226.85,216.80,237.20,246.80,241.50,223.60,221.10,250.90,252.00,257.00,254.00,261.00,131.20,113.60,128.10,109.20,101.80,137.70,138.29,139.50,143.10,142.80,133.40,123.00,137.60,134.90,139.70,155.70,171.30,167.80,176.50,168.20,143.30,132.90,137.00,134.90,122.60,128.80,128.10,111.70,111.30
Jamaica,Central America & Mexico,(JMD/60lb : F),Arabica,24.40,24.40,24.40,24.40,24.40,24.40,24.40,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,24.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,22.32,22.32,22.32,22.32,22.32,22.32,22.32,22.32,22.32,22.32,22.32,22.32,23.32,23.32,23.32,23.32,23.32
Mexico,Central America & Mexico,(PMx/SQ : P),Arabica,"2,171.00","2,075.00","2,075.00","2,075.00","2,075.00","2,075.00","2,075.00","2,075.00","2,075.00","2,625.00","2,625.00","2,625.00","2,625.00","2,625.00","2,625.00","2,625.00","2,625.00","2,625.00","2,625.00","2,625.00","2,625.00","2,300.00","2,300.00","2,300.00","2,300.00","2,300.00","2,300.00","2,300.00","2,300.00","2,300.00","2,300.00","2,300.00","2,300.00","2,630.00","2,630.00","2,630.00","2,630.00","2,630.00","3,690.00","3,690.00","3,690.00","3,690.00","3,690.00","3,690.00","3,690.00","4,630.00","4,630.00","4,630.00"
Nicaragua,Central America & Mexico,(NCC/SQ : G),Arabica,710.00,675.00,639.00,890.00,890.00,858.00,941.00,927.00,"1,289.00","1,517.00","1,926.00","1,911.00","1,657.00","1,243.00","1,330.00","1,317.00","1,365.00","1,323.00","1,191.00","1,000.00","1,000.00","1,000.00","1,000.00","1,000.00","1,000.00","1,000.00","1,000.00","1,000.00","1,000.00","1,044.00","1,044.00","1,044.00","1,044.00","1,044.00","1,044.00","1,000.00","1,046.00","1,150.00","1,113.00","1,003.00","1,026.00","1,071.00","1,012.00","1,032.01","1,079.00","1,142.00","1,097.00","1,053.00"
Panama,Central America & Mexico,(PAB/SQ : G),Arabica,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00
Trinidad & Tobago,Central America & Mexico,(TTD/lb : G),Robusta,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,2.95,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80,3.80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia (Plurinational State of),South America,(BOB/SQ : P),Arabica,860.00,845.00,820.00,865.00,910.00,940.00,980.00,"1,000.00","1,000.00",900.00,"1,100.00","1,250.00","1,400.00","1,200.00","1,300.00","1,300.00","1,450.00","1,250.00","1,250.00","1,000.00",860.00,815.00,800.00,800.00,950.00,"1,150.00","1,160.00","1,055.00","1,050.00",850.00,740.00,855.00,914.00,927.00,"1,000.00","1,075.00","1,023.00","1,085.00","1,350.00","1,739.00","1,862.00","2,266.00","3,580.00","4,038.00","4,487.00","4,763.00","5,300.00","6,500.00"
Brazil,South America,(CRZ/60kg : G),Arabica,"1,785.73","1,891.55","2,037.05","2,169.33","2,314.83","2,857.16","2,883.62","2,671.98","2,751.34","2,751.34","2,896.84","3,082.03","3,293.67","3,836.00","4,484.16","4,695.80","5,211.67","4,907.44","4,695.80","4,933.89","5,224.90","5,251.36","5,330.72","5,515.91","6,058.24","6,283.11","6,296.34","6,071.47","5,965.65","5,846.60","6,216.97","6,759.30","7,023.86","7,275.18","8,029.15","9,113.82","9,748.74","10,343.98","11,018.59","12,103.25","12,685.27","14,074.17","13,836.07","14,325.49","14,735.55","15,926.03","17,632.39","20,225.00"
Colombia,South America,(COP/125kg : P),Arabica,"7,300.00","7,203.99","6,400.00","6,400.00","6,574.01","6,960.01","7,142.99","7,340.00","7,712.99","7,900.01","8,067.01","8,215.99","8,300.01","8,300.01","8,356.01","8,732.99","8,732.99","8,732.99","8,732.99","8,732.99","8,732.99","8,732.99","8,732.99","9,155.00","9,199.99","9,199.99","9,199.99","9,199.99","9,199.99","9,199.99","9,199.99","9,199.99","9,199.99","9,800.00","10,259.00","10,330.01","10,330.01","10,330.01","10,911.00","11,050.01","11,050.01","11,050.01","11,050.01","11,050.01","11,050.01","12,099.99","12,099.99","12,099.99"
Ecuador,South America,(ECS/SQ : G),Arabica,"1,712.00","1,727.00","1,673.00","1,884.00","2,100.00","2,945.00","2,908.00","2,667.00","2,616.00","2,667.00","2,667.00","2,675.00","2,750.00","2,750.00","2,750.00","2,621.00","2,696.00","2,585.00","2,327.00","2,202.00","2,083.00","1,894.00","1,858.00","1,804.00","1,786.00","1,724.00","1,760.00","1,767.00","1,700.00","1,508.00","1,396.00","1,555.00","1,284.00","1,358.00","1,152.00","1,300.00","1,275.00",950.00,968.00,"2,116.00","2,128.00","2,348.00","2,180.00","2,043.00","2,040.00","2,087.00","2,102.00","2,081.00"
Peru,South America,(PES/kg : P),Arabica,18.00,18.00,18.00,19.00,21.00,22.00,26.00,29.00,33.00,34.00,36.00,35.00,33.00,29.00,31.00,33.00,35.00,36.99,38.00,36.00,30.00,27.00,27.00,28.00,29.00,32.00,34.00,36.00,36.99,36.00,32.00,38.00,38.00,39.00,46.00,43.00,1.20,1.24,1.30,1.33,1.46,1.24,1.65,1.65,1.70,1.85,2.04,2.13
Venezuela,South America,(VEB/SQ : G),Arabica,625.00,625.00,625.00,625.00,625.00,625.00,625.00,625.00,625.00,625.00,625.00,625.00,625.00,625.00,648.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00,800.00
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
