,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prices Paid to Growers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
in Current Terms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(National Currency),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Continents,Currency_Type,Type of Coffee,Jan-99,Feb-99,Mar-99,Apr-99,May-99,Jun-99,Jul-99,Aug-99,Sep-99,Oct-99,Nov-99,Dec-99,Jan-00,Feb-00,Mar-00,Apr-00,May-00,Jun-00,Jul-00,Aug-00,Sep-00,Oct-00,Nov-00,Dec-00,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02,Apr-02,May-02,Jun-02,Jul-02,Aug-02,Sep-02,Oct-02,Nov-02,Dec-02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia (Plurinational State of),South America,(BOB/SQ : P),Arabica,373.97,296.97,317.32,278.94,359.12,336.20,263.43,270.03,238.46,230.98,248.56,268.38,241.96,233.16,241.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,South America,(BRL/60kg : G),Arabica,170.00,180.00,185.00,160.00,180.00,180.00,160.00,154.00,145.00,164.43,209.86,235.77,213.43,188.19,185.65,174.65,175.35,152.59,144.86,134.87,134.43,140.10,137.40,124.70,122.60,121.70,122.41,114.00,127.21,122.71,114.33,110.09,105.30,94.91,104.18,97.95,100.74,101.13,109.41,110.76,100.09,98.55,99.39,101.95,123.38,151.30,166.44,164.77
Brazil,South America,(BRL/60kg : G),Robusta,132.60,153.99,149.27,133.07,137.48,122.27,117.57,121.48,127.95,133.09,141.71,162.47,145.68,118.69,114.09,105.14,112.34,91.12,96.19,90.13,87.58,87.07,81.23,69.67,87.86,78.76,65.14,54.88,58.00,55.00,48.00,44.00,48.00,52.85,55.96,51.87,50.84,49.46,50.65,52.59,58.00,65.73,69.80,72.48,94.40,114.58,134.69,146.86
Colombia,South America,(COP/125kg : P),Arabica,"322,524.19","312,500.00","312,500.00","312,500.00","318,822.58","330,000.00","330,000.00","330,000.00","330,000.00","330,000.00","362,637.50","402,616.94","371,375.00","354,297.41","360,016.13","347,537.50","354,208.33","340,209.82","345,189.52","330,112.90","330,000.00","330,000.00","330,000.00","330,000.00","322,679.76","291,526.79","297,145.16","319,428.00","342,580.00","293,678.00","280,538.00","281,807.00","291,313.24","260,391.64","274,426.85","269,423.44","276,340.40","270,373.44","295,629.69","308,597.30","284,495.00","277,500.00","265,207.00","260,267.00","302,994.00","311,900.00","321,464.00","286,739.00"
Ecuador,South America,(USD/SQ : G),Arabica,"659,682.46","652,279.41","908,039.47","751,155.72","778,536.85","870,212.94","792,633.07","711,808.02","837,659.82","996,166.15","1,485,882.76","1,719,636.50","2,002,372.04","2,012,513.20","1,982,799.60","1,876,114.60","1,850,761.70","1,311,750.00","1,680,000.00","1,800,000.00",75.20,67.20,42.34,36.98,32.00,32.00,32.00,29.00,32.00,29.00,27.00,25.00,26.00,23.00,22.00,23.00,24.00,32.00,25.00,27.00,25.00,25.00,25.00,23.00,28.00,31.00,34.00,34.00
Ecuador,South America,(USD/SQ : G),Robusta,"425,827.31","448,137.86","576,017.89","464,566.54","402,705.46","461,321.37","463,653.84","452,599.97","600,965.14","654,003.41","779,956.62","1,000,222.61","1,268,152.06","919,296.15","853,378.61","811,292.80","811,292.80","963,500.00","849,500.00","848,000.00",28.99,28.44,25.20,22.00,14.00,14.00,13.00,13.00,13.00,13.00,12.00,11.00,10.00,8.00,8.00,8.00,8.00,8.00,11.00,12.00,12.00,12.00,12.00,11.00,13.00,14.00,16.00,17.00
Peru,South America,(PEN/kg : P),Arabica,4.30,3.75,3.84,3.75,3.73,3.66,3.43,3.41,2.63,3.26,3.25,3.69,3.81,3.61,3.56,3.60,3.58,3.40,3.40,3.15,3.60,3.08,2.97,2.00,2.90,2.04,1.96,2.00,2.62,2.38,2.22,2.02,2.01,1.74,1.94,2.00,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Venezuela,South America,(VEB/SQ : G),Arabica,"42,000.00","39,528.00","40,839.00","39,000.00","38,230.00","48,430.00","53,725.00","46,790.00","43,685.00","53,000.00","62,000.00","70,000.00","75,000.00","62,250.00","66,000.00","65,000.00","63,996.00","61,000.00","68,082.00","78,000.00","69,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
